cve_id,cve_id_year,published,last_modified,time_to_first_enrichment_days,nvd_vuln_status,cna_shortName,cvss3_1_cna,cvss3_1_nvd,cvss3_1_adp,cvss4_0_cna,cvss4_0_nvd,cvss4_0_adp,cvss_scores_all_agree,cwe_cna,cwe_nvd,cwe_adp,has_cpe_applicability,has_packageURL,ssvc_exploitation,ssvc_automatable,ssvc_tech_impact,kev_listed,n_references,n_ref_tag_patch,n_ref_tag_exploit,n_ref_tag_vendor_advisory,n_ref_tag_third_party_advisory,cvelistv5_first_commit_at,cvelistv5_last_commit_at,cvelistv5_n_commits,vulnrichment_first_commit_at,vulnrichment_last_commit_at,vulnrichment_n_commits,nvd_fkie_first_observed_at,nvd_fkie_last_modified_at,nvd_fkie_n_modifications
CVE-2016-10309,2016,2017-03-30T07:59:00.267,2025-04-20T01:37:25.860,2942,Deferred,mitre,,,,,,,true,,CWE-287,,true,false,,,,false,4,0,0,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-1031,2016,2016-04-09T01:59:45.563,2025-04-12T10:46:40.837,3290,Deferred,adobe,,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,,,,true,,CWE-416,,true,false,,,,false,12,2,0,2,10,2023-03-28T09:12:34Z,2026-02-19T15:41:39Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10310,2016,2017-04-10T15:59:00.267,2025-04-20T01:37:25.860,2931,Deferred,mitre,,,,,,,true,,CWE-119,,true,false,,,,false,4,0,0,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10311,2016,2017-04-10T15:59:00.300,2025-04-20T01:37:25.860,2931,Deferred,mitre,,,,,,,true,,CWE-119,,true,false,,,,false,2,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10312,2016,2017-04-03T05:59:00.550,2025-04-20T01:37:25.860,2938,Deferred,mitre,,,,,,,true,,CWE-77,,true,false,,,,false,2,0,2,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10313,2016,2017-04-03T05:59:00.580,2025-04-20T01:37:25.860,2938,Deferred,mitre,,,,,,,true,,CWE-352,,true,false,,,,false,2,0,2,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10314,2016,2017-04-03T05:59:00.613,2025-04-20T01:37:25.860,2938,Deferred,mitre,,,,,,,true,,CWE-200,,true,false,,,,false,2,0,2,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10315,2016,2017-04-03T05:59:00.643,2025-04-20T01:37:25.860,2938,Deferred,mitre,,,,,,,true,,CWE-601,,true,false,,,,false,2,0,2,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10316,2016,2017-04-03T05:59:00.677,2025-04-20T01:37:25.860,2938,Deferred,mitre,,,,,,,true,,CWE-601,,true,false,,,,false,2,0,2,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10317,2016,2017-04-03T20:59:00.167,2025-04-20T01:37:25.860,2938,Deferred,mitre,,,,,,,true,,CWE-119,,true,false,,,,false,6,2,2,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10318,2016,2017-04-04T16:59:00.157,2025-04-20T01:37:25.860,2937,Deferred,mitre,,,,,,,true,,CWE-264,,true,false,,,,false,8,4,0,4,4,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10319,2016,2017-04-06T15:59:00.167,2025-04-20T01:37:25.860,2935,Deferred,mitre,,,,,,,true,,CWE-190,,true,false,,,,false,2,2,0,0,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-1032,2016,2016-04-09T01:59:46.563,2025-04-12T10:46:40.837,3290,Deferred,adobe,,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,,,,true,,CWE-787,,true,false,,,,false,12,2,0,2,10,2023-03-28T09:12:34Z,2026-02-19T15:41:39Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10320,2016,2017-04-06T18:59:00.183,2025-04-20T01:37:25.860,2935,Deferred,mitre,,,,,,,true,,CWE-78,,true,false,,,,false,2,2,2,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10321,2016,2017-04-10T14:59:00.217,2025-04-20T01:37:25.860,2931,Deferred,mitre,,,,,,,true,,CWE-254,,true,false,,,,false,6,2,0,0,4,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10322,2016,2017-04-10T18:59:00.157,2025-04-20T01:37:25.860,2931,Deferred,mitre,,,,,,,true,,CWE-77,,true,false,,,,false,4,0,2,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10323,2016,2017-04-10T18:59:00.190,2025-04-20T01:37:25.860,2931,Deferred,mitre,,,,,,,true,,CWE-264,,true,false,,,,false,4,0,2,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10324,2016,2017-04-13T16:59:00.910,2025-04-20T01:37:25.860,2928,Deferred,mitre,,,,,,,true,,CWE-119,,true,false,,,,false,6,2,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10325,2016,2017-04-13T16:59:00.940,2025-04-20T01:37:25.860,2928,Deferred,mitre,,,,,,,true,,CWE-119,,true,false,,,,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10326,2016,2017-04-13T16:59:00.973,2025-04-20T01:37:25.860,2928,Deferred,mitre,,,,,,,true,,CWE-119,,true,false,,,,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10327,2016,2017-04-14T04:59:00.167,2025-04-20T01:37:25.860,2927,Deferred,mitre,,,,,,,true,,CWE-787,,true,false,,,,false,10,2,0,0,6,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10328,2016,2017-04-14T04:59:00.197,2025-04-20T01:37:25.860,2927,Deferred,mitre,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,,,true,,CWE-787,,true,false,,,,false,12,2,0,0,12,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10329,2016,2017-05-12T20:29:00.203,2025-04-20T01:37:25.860,2899,Deferred,synology,,,,,,,true,CWE-77,CWE-77,,true,false,,,,false,8,0,6,0,6,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-1033,2016,2016-04-09T01:59:47.530,2025-04-12T10:46:40.837,3290,Deferred,adobe,,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,,,,true,,CWE-787,,true,false,,,,false,12,2,0,2,10,2023-03-28T09:12:34Z,2026-02-19T15:41:39Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10330,2016,2017-05-12T20:29:00.250,2025-04-20T01:37:25.860,2899,Deferred,synology,,,,,,,true,CWE-22,CWE-22,,true,false,,,,false,8,0,6,0,6,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10331,2016,2017-05-12T20:29:00.283,2025-04-20T01:37:25.860,2899,Deferred,synology,,,,,,,true,CWE-22,CWE-22,,true,false,,,,false,4,0,2,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10332,2016,2017-06-13T20:29:00.937,2025-04-20T01:37:25.860,2867,Deferred,qualcomm,,,,,,,true,,CWE-254,,true,false,,,,false,6,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10333,2016,2017-06-13T20:29:00.967,2025-04-20T01:37:25.860,2867,Deferred,qualcomm,,,,,,,true,,CWE-284,,true,false,,,,false,6,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10334,2016,2017-06-13T20:29:00.997,2025-04-20T01:37:25.860,2867,Deferred,qualcomm,,,,,,,true,,CWE-284,,true,false,,,,false,6,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10335,2016,2017-06-13T20:29:01.030,2025-04-20T01:37:25.860,2867,Deferred,qualcomm,,,,,,,true,,CWE-284,,true,false,,,,false,6,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10336,2016,2017-06-13T20:29:01.060,2025-04-20T01:37:25.860,2867,Deferred,qualcomm,,,,,,,true,,CWE-254,,true,false,,,,false,6,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10337,2016,2017-06-13T20:29:01.090,2025-04-20T01:37:25.860,2867,Deferred,qualcomm,,,,,,,true,,CWE-20,,true,false,,,,false,6,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10338,2016,2017-06-13T20:29:01.107,2025-04-20T01:37:25.860,2867,Deferred,qualcomm,,,,,,,true,,CWE-20,,true,false,,,,false,6,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10339,2016,2017-06-13T20:29:01.137,2025-04-20T01:37:25.860,2867,Deferred,qualcomm,,,,,,,true,,CWE-200,,true,false,,,,false,6,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-1034,2016,2016-04-12T23:59:32.320,2025-04-12T10:46:40.837,3286,Deferred,adobe,,,,,,,true,,,,true,false,,,,false,4,0,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:41:39Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10340,2016,2017-06-13T20:29:01.170,2025-04-20T01:37:25.860,2867,Deferred,qualcomm,,,,,,,true,,CWE-119,,true,false,,,,false,6,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10341,2016,2017-06-13T20:29:01.200,2025-04-20T01:37:25.860,2867,Deferred,qualcomm,,,,,,,true,,CWE-264,,true,false,,,,false,6,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10342,2016,2017-06-13T20:29:01.233,2025-04-20T01:37:25.860,2867,Deferred,qualcomm,,,,,,,true,,CWE-119,,true,false,,,,false,6,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10343,2016,2017-08-18T18:29:02.500,2025-04-20T01:37:25.860,2801,Deferred,qualcomm,,,,,,,true,,CWE-119,,true,false,,,,false,4,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10344,2016,2017-08-18T18:29:02.530,2025-04-20T01:37:25.860,2801,Deferred,qualcomm,,,,,,,true,,CWE-476,,true,false,,,,false,4,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10345,2016,2017-04-18T20:59:00.153,2025-04-20T01:37:25.860,2923,Deferred,mitre,,,,,,,true,,CWE-264,,true,false,,,,false,4,4,0,0,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10346,2016,2017-08-18T18:29:02.563,2025-04-20T01:37:25.860,2801,Deferred,qualcomm,,,,,,,true,,CWE-190,,true,false,,,,false,4,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10347,2016,2017-08-18T18:29:02.627,2025-04-20T01:37:25.860,2801,Deferred,qualcomm,,,,,,,true,,CWE-20,,true,false,,,,false,4,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10349,2016,2017-05-01T01:59:00.187,2025-04-20T01:37:25.860,2910,Deferred,mitre,,,,,,,true,,CWE-119,,true,false,,,,false,12,2,0,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-1035,2016,2016-04-12T23:59:33.320,2025-04-12T10:46:40.837,3286,Deferred,adobe,,,,,,,true,,CWE-200,,true,false,,,,false,4,0,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:41:39Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10350,2016,2017-05-01T01:59:00.233,2025-04-20T01:37:25.860,2910,Deferred,mitre,,,,,,,true,,CWE-119,,true,false,,,,false,10,2,0,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10351,2016,2017-05-01T01:59:00.263,2025-04-20T01:37:25.860,2910,Deferred,mitre,,,,,,,true,,CWE-200,,true,false,,,,false,4,2,0,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10352,2016,2019-03-05T20:15:15.080,2023-11-07T02:29:34.493,1707,Rejected,elastic,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10353,2016,2019-03-05T20:15:15.097,2023-11-07T02:29:34.703,1707,Rejected,elastic,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10354,2016,2019-03-05T20:15:15.127,2023-11-07T02:29:34.953,1707,Rejected,elastic,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10355,2016,2019-03-05T20:15:15.143,2023-11-07T02:29:35.220,1707,Rejected,elastic,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10356,2016,2019-03-05T20:15:15.157,2023-11-07T02:29:35.460,1707,Rejected,elastic,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10357,2016,2019-03-05T20:15:15.173,2023-11-07T02:29:35.693,1707,Rejected,elastic,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10358,2016,2019-03-05T20:15:15.190,2023-11-07T02:29:35.930,1707,Rejected,elastic,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10359,2016,2019-03-05T20:15:15.207,2023-11-07T02:29:36.190,1707,Rejected,elastic,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-1036,2016,2016-04-22T18:59:01.097,2025-04-12T10:46:40.837,3276,Deferred,adobe,,,,,,,true,,CWE-79,,true,false,,,,false,4,0,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:41:39Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10360,2016,2019-03-05T20:15:15.220,2023-11-07T02:29:36.437,1707,Rejected,elastic,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10361,2016,2019-03-05T20:15:15.237,2023-11-07T02:29:36.673,1707,Rejected,elastic,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10362,2016,2017-06-16T21:29:00.400,2025-04-20T01:37:25.860,2864,Deferred,elastic,,,,,,,true,CWE-532,CWE-200,,true,false,,,,false,4,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10363,2016,2017-06-16T21:29:00.430,2025-04-20T01:37:25.860,2864,Deferred,elastic,,,,,,,true,CWE-248,CWE-404,,true,false,,,,false,2,0,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10364,2016,2017-06-16T21:29:00.477,2025-04-20T01:37:25.860,2864,Deferred,elastic,,,,,,,true,CWE-306,CWE-264,,true,false,,,,false,2,0,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10365,2016,2017-06-16T21:29:00.523,2025-04-20T01:37:25.860,2864,Deferred,elastic,,,,,,,true,CWE-601,CWE-601,,true,false,,,,false,2,0,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10366,2016,2017-06-16T21:29:00.557,2025-04-20T01:37:25.860,2864,Deferred,elastic,,,,,,,true,CWE-79,CWE-79,,true,false,,,,false,2,0,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10367,2016,2017-05-03T10:59:00.240,2025-04-20T01:37:25.860,2908,Deferred,mitre,,,,,,,true,,CWE-22,,true,false,,,,false,2,0,2,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10368,2016,2017-05-03T10:59:00.270,2025-04-20T01:37:25.860,2908,Deferred,mitre,,,,,,,true,,CWE-601,,true,false,,,,false,2,0,2,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10369,2016,2017-05-08T18:29:00.167,2025-04-20T01:37:25.860,2903,Deferred,mitre,,,,,,,true,,CWE-284,,true,false,,,,false,6,2,0,0,4,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-1037,2016,2016-05-11T10:59:00.130,2025-04-12T10:46:40.837,3257,Deferred,adobe,,,,,,,true,,CWE-119,,true,false,,,,false,4,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:41:39Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10370,2016,2017-05-11T18:29:00.173,2025-04-20T01:37:25.860,2900,Deferred,mitre,,,,,,,true,,CWE-284,,true,false,,,,false,6,0,2,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10371,2016,2017-05-10T05:29:00.160,2025-04-20T01:37:25.860,2901,Deferred,mitre,,,,,,,true,,CWE-20,,true,false,,,,false,6,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10372,2016,2017-05-16T14:29:02.010,2025-04-20T01:37:25.860,2895,Deferred,mitre,,,,,,,true,,CWE-264,,true,false,,,,false,6,0,4,0,4,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10373,2016,2017-05-31T14:29:00.173,2023-11-07T02:29:37.053,2350,Rejected,mitre,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10374,2016,2017-05-17T19:29:00.117,2025-04-20T01:37:25.860,2894,Deferred,mitre,,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,,,,,true,,CWE-59,,true,false,,,,false,2,0,0,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10375,2016,2017-05-26T17:29:00.227,2025-04-20T01:37:25.860,2885,Deferred,mitre,,,,,,,true,,CWE-119,,true,false,,,,false,6,4,0,0,4,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10376,2016,2017-05-28T00:29:00.343,2025-04-20T01:37:25.860,2884,Deferred,mitre,,,,,,,true,,CWE-310,,true,false,,,,false,12,4,0,4,4,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10377,2016,2017-05-29T04:29:00.243,2025-04-20T01:37:25.860,2882,Deferred,mitre,,,,,,,true,,CWE-119,,true,false,,,,false,2,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10378,2016,2017-05-29T19:29:00.250,2025-04-20T01:37:25.860,2882,Deferred,mitre,,,,,,,true,,CWE-89,,true,false,,,,false,2,0,2,0,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10379,2016,2017-05-29T19:29:00.280,2025-04-20T01:37:25.860,2882,Deferred,mitre,,,,,,,true,,CWE-89,,true,false,,,,false,4,0,2,0,4,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-1038,2016,2016-05-11T10:59:01.397,2025-04-12T10:46:40.837,3257,Deferred,adobe,,,,,,,true,,CWE-284,,true,false,,,,false,8,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:41:39Z,3,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10380,2016,2017-08-18T18:29:02.673,2025-04-20T01:37:25.860,2801,Deferred,qualcomm,,,,,,,true,,CWE-1,,true,false,,,,false,6,0,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10381,2016,2017-08-18T18:29:02.703,2025-04-20T01:37:25.860,2801,Deferred,qualcomm,,,,,,,true,,CWE-1,,true,false,,,,false,6,0,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10382,2016,2017-08-18T18:29:02.733,2025-04-20T01:37:25.860,2801,Deferred,qualcomm,,,,,,,true,,CWE-284,,true,false,,,,false,4,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10383,2016,2017-08-18T18:29:02.780,2025-04-20T01:37:25.860,2801,Deferred,qualcomm,,,,,,,true,,CWE-362,,true,false,,,,false,4,0,0,2,2,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10384,2016,2017-08-18T18:29:02.813,2025-04-20T01:37:25.860,2801,Deferred,qualcomm,,,,,,,true,,CWE-20,,true,false,,,,false,6,0,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10385,2016,2017-08-18T18:29:02.860,2025-04-20T01:37:25.860,2801,Deferred,qualcomm,,,,,,,true,,CWE-416,,true,false,,,,false,6,0,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-10386,2016,2017-08-18T18:29:02.923,2025-04-20T01:37:25.860,2801,Deferred,qualcomm,,,,,,,true,,CWE-129,,true,false,,,,false,6,0,0,2,0,2023-03-28T09:12:34Z,2026-02-19T15:15:29Z,4,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
